ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12731200,JF280207,06/15/2022 05:00:00 AM,041XX W 58TH PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,ALLEY,false,true,0813,008,13,62,26,1149740,1865489,2022,11/12/2022 03:46:21 PM,41.786812337,-87.726517583,"(41.786812337, -87.726517583)"
12735548,JF286442,06/18/2022 09:24:00 AM,071XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0831,008,18,66,07,1156269,1857198,2022,11/12/2022 03:46:21 PM,41.76393165,-87.702801419,"(41.76393165, -87.702801419)"
12729877,JF279815,06/14/2022 04:10:00 PM,038XX W 63RD ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0823,008,23,65,06,1151854,1862554,2022,11/12/2022 03:46:21 PM,41.77871704,-87.718843337,"(41.77871704, -87.718843337)"
12739203,JF290816,06/23/2022 07:30:00 AM,079XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DAY CARE CENTER,false,true,0835,008,18,70,08B,1161763,1851724,2022,11/12/2022 03:46:21 PM,41.748797907,-87.682816223,"(41.748797907, -87.682816223)"
12735873,JF287001,06/19/2022 11:20:00 PM,035XX W 51ST ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0822,008,14,63,26,1153719,1870580,2022,11/12/2022 03:46:21 PM,41.800704793,-87.711793318,"(41.800704793, -87.711793318)"
12739964,JF291845,06/23/2022 05:00:00 PM,043XX S ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0821,008,14,58,14,1153790,1875718,2022,11/12/2022 03:46:21 PM,41.814802767,-87.711396578,"(41.814802767, -87.711396578)"
12733500,JF284116,06/18/2022 12:15:00 AM,055XX S CALIFORNIA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0824,008,15,63,08A,1158652,1867813,2022,11/12/2022 03:46:21 PM,41.793012465,-87.693777746,"(41.793012465, -87.693777746)"
12738389,JF289990,06/16/2022 12:00:00 PM,045XX W 46TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0815,008,14,57,11,1147098,1873755,2022,11/12/2022 03:46:21 PM,41.809546288,-87.7359941,"(41.809546288, -87.7359941)"
12735520,JF286598,06/20/2022 01:55:00 AM,053XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0815,008,23,62,14,1150606,1868988,2022,11/12/2022 03:46:21 PM,41.79639731,-87.723251281,"(41.79639731, -87.723251281)"
12739442,JF291238,06/23/2022 03:35:00 PM,035XX W 64TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,false,false,0823,008,23,66,15,1153716,1861609,2022,11/12/2022 03:46:21 PM,41.7760871,-87.712042063,"(41.7760871, -87.712042063)"
12730490,JF276860,06/10/2022 06:00:00 PM,061XX W 64TH PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0812,008,23,64,26,1136549,1861120,2022,11/12/2022 03:46:21 PM,41.775068296,-87.77498781,"(41.775068296, -87.77498781)"
12739937,JF291830,06/24/2022 02:30:00 AM,052XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0822,008,23,62,04A,1150598,1869281,2022,11/12/2022 03:46:21 PM,41.797201502,-87.723272993,"(41.797201502, -87.723272993)"
12733991,JF284665,06/18/2022 03:52:00 AM,060XX S SAWYER AVE,0810,THEFT,OVER $500,STREET,false,false,0823,008,23,66,06,1155757,1864396,2022,11/12/2022 03:46:21 PM,41.783694334,-87.704485124,"(41.783694334, -87.704485124)"
12737835,JF289332,06/22/2022 12:00:00 AM,071XX S CAMPBELL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,false,false,0832,008,18,66,04B,1160943,1857257,2022,11/12/2022 03:46:21 PM,41.763998259,-87.685668387,"(41.763998259, -87.685668387)"
12736665,JF287996,05/31/2022 02:00:00 AM,055XX S CICERO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0813,008,13,56,06,1145570,1867571,2022,11/12/2022 03:46:21 PM,41.792605428,-87.741754741,"(41.792605428, -87.741754741)"
12731538,JF281652,06/16/2022 12:00:00 AM,053XX S HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0822,008,23,62,07,1151947,1868877,2022,11/12/2022 03:46:21 PM,41.796066488,-87.718336578,"(41.796066488, -87.718336578)"
12738617,JF290241,06/22/2022 04:38:00 PM,035XX W 63RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0823,008,23,66,14,1153818,1862273,2022,11/12/2022 03:46:21 PM,41.777907195,-87.711650537,"(41.777907195, -87.711650537)"
12732779,JF283197,06/16/2022 05:00:00 PM,042XX W FORD CITY DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0833,008,18,65,07,1149262,1853250,2022,11/12/2022 03:46:21 PM,41.753235741,-87.728585741,"(41.753235741, -87.728585741)"
12738342,JF289912,06/17/2022 03:00:00 PM,054XX S MENARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0811,008,23,56,11,1138629,1867756,2022,11/12/2022 03:46:21 PM,41.793241348,-87.767202476,"(41.793241348, -87.767202476)"
12735044,JF285949,06/19/2022 01:30:00 PM,043XX W 52ND ST,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0815,008,23,57,08A,1148132,1869779,2022,11/12/2022 03:46:21 PM,41.798615759,-87.732303485,"(41.798615759, -87.732303485)"
12738149,JF289565,06/21/2022 11:00:00 PM,079XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0835,008,18,70,07,1159090,1851849,2022,11/12/2022 03:46:21 PM,41.749195965,-87.692607738,"(41.749195965, -87.692607738)"
12729779,JF279645,04/01/2022 04:15:00 PM,085XX S PULASKI RD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,false,false,0834,008,18,70,20,1151222,1847766,2022,11/12/2022 03:46:21 PM,41.738148664,-87.721545873,"(41.738148664, -87.721545873)"
12731138,JF281296,06/14/2022 10:00:00 PM,065XX S ROCKWELL ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,false,false,0831,008,17,66,11,1160166,1861171,2022,11/12/2022 03:46:21 PM,41.77475486,-87.688408721,"(41.77475486, -87.688408721)"
12733640,JF284251,06/18/2022 04:17:00 AM,047XX S LA CROSSE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0814,008,22,56,04B,1144827,1872668,2022,11/12/2022 03:46:21 PM,41.806606405,-87.744351201,"(41.806606405, -87.744351201)"
12733892,JF284629,06/16/2022 02:15:00 AM,060XX S KARLOV AVE,0810,THEFT,OVER $500,STREET,false,false,0813,008,23,65,06,1150068,1864332,2022,11/12/2022 03:46:21 PM,41.783630989,-87.72534494,"(41.783630989, -87.72534494)"
12734900,JF285776,06/19/2022 02:30:00 AM,060XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0823,008,16,66,08B,1158416,1864391,2022,11/12/2022 03:46:21 PM,41.783626836,-87.69473634,"(41.783626836, -87.69473634)"
12729048,JF277547,06/13/2022 05:15:00 AM,037XX W 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0821,008,14,57,08B,1152086,1878920,2022,11/12/2022 03:46:21 PM,41.823623164,-87.717562972,"(41.823623164, -87.717562972)"
12735347,JF286393,06/19/2022 08:30:00 PM,032XX W 71ST ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,TAVERN / LIQUOR STORE,true,false,0831,008,17,66,22,1156104,1857359,2022,11/12/2022 03:46:21 PM,41.764376777,-87.703401867,"(41.764376777, -87.703401867)"
12737745,JF289189,06/21/2022 11:00:00 PM,080XX S KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0834,008,18,70,14,1148473,1850822,2022,11/12/2022 03:46:21 PM,41.746588063,-87.731539403,"(41.746588063, -87.731539403)"
12733832,JF284516,06/06/2022 06:00:00 AM,052XX S SAYRE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0811,008,23,56,06,1130608,1869063,2022,11/12/2022 03:46:21 PM,41.796969182,-87.796585479,"(41.796969182, -87.796585479)"
12729734,JF279235,06/14/2022 12:13:00 PM,055XX S NATOMA AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,STREET,false,false,0811,008,23,56,24,1132995,1867022,2022,11/12/2022 03:46:21 PM,41.791327072,-87.787879353,"(41.791327072, -87.787879353)"
12740928,JF292975,06/24/2022 08:00:00 PM,071XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0833,008,13,65,08B,1145608,1857039,2022,11/12/2022 03:46:21 PM,41.763703131,-87.741881018,"(41.763703131, -87.741881018)"
12731913,JF282120,06/14/2022 12:00:00 PM,072XX S KEDZIE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0831,008,17,66,11,1156293,1856372,2022,11/12/2022 03:46:21 PM,41.761664495,-87.702735647,"(41.761664495, -87.702735647)"
12739423,JF291291,06/03/2022 01:00:00 PM,062XX S WESTERN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,0825,008,16,66,11,1161445,1863159,2022,11/12/2022 03:46:21 PM,41.780183792,-87.68366502,"(41.780183792, -87.68366502)"
12740322,JF290966,05/08/2022 12:00:00 AM,073XX S WHIPPLE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0835,008,18,66,26,1157312,1855786,2022,11/12/2022 03:46:21 PM,41.760035861,-87.699016713,"(41.760035861, -87.699016713)"
12736194,JF287156,06/20/2022 12:30:00 PM,056XX S SAYRE AVE,0460,BATTERY,SIMPLE,RESIDENCE - GARAGE,false,false,0811,008,23,56,08B,1130689,1866259,2022,11/12/2022 03:46:21 PM,41.789273094,-87.796352663,"(41.789273094, -87.796352663)"
12735135,JF286171,06/17/2022 10:00:00 AM,074XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,0835,008,18,66,06,1161664,1855317,2022,11/12/2022 03:46:21 PM,41.758659689,-87.683079488,"(41.758659689, -87.683079488)"
12733021,JF283213,06/17/2022 10:25:00 AM,024XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,true,0832,008,17,66,15,1161176,1857505,2022,11/12/2022 03:46:21 PM,41.76467399,-87.684807529,"(41.76467399, -87.684807529)"
12735036,JF285976,06/18/2022 11:00:00 PM,065XX S MOZART ST,0810,THEFT,OVER $500,STREET,false,false,0831,008,17,66,06,1158505,1861131,2022,11/12/2022 03:46:21 PM,41.774679115,-87.694498826,"(41.774679115, -87.694498826)"
12732401,JF282728,06/16/2022 11:15:00 PM,062XX W 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0812,008,13,64,14,1135688,1862087,2022,11/12/2022 03:46:21 PM,41.777737221,-87.778121304,"(41.777737221, -87.778121304)"
12731940,JF282131,06/16/2022 01:00:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0833,008,18,65,06,1145727,1853720,2022,11/12/2022 03:46:21 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
12732004,JF282244,06/14/2022 11:30:00 PM,035XX W 57TH PL,0560,ASSAULT,SIMPLE,ALLEY,false,false,0822,008,23,63,08A,1153802,1866260,2022,11/12/2022 03:46:21 PM,41.78884844,-87.711603507,"(41.78884844, -87.711603507)"
12734293,JF284998,06/18/2022 05:20:00 PM,054XX S PULASKI RD,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0815,008,23,62,06,1150630,1868165,2022,11/12/2022 03:46:21 PM,41.794138407,-87.723184691,"(41.794138407, -87.723184691)"
12732808,JF283200,06/04/2022 05:52:00 PM,052XX S PULASKI RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0815,008,23,62,11,1150589,1869566,2022,11/12/2022 03:46:21 PM,41.79798376,-87.723298581,"(41.79798376, -87.723298581)"
12731637,JF281680,06/15/2022 03:00:00 PM,081XX S KEDZIE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0834,008,18,70,06,1156463,1850452,2022,11/12/2022 03:46:21 PM,41.745415648,-87.702271724,"(41.745415648, -87.702271724)"
12739361,JF291136,06/22/2022 10:15:00 PM,064XX S LAPORTE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0813,008,13,64,06,1144495,1861396,2022,11/12/2022 03:46:21 PM,41.775680427,-87.745851394,"(41.775680427, -87.745851394)"
12740014,JF291899,06/24/2022 05:23:00 AM,052XX S PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0822,008,23,62,14,1150598,1869281,2022,11/12/2022 03:46:21 PM,41.797201502,-87.723272993,"(41.797201502, -87.723272993)"
12729081,JF278665,06/13/2022 11:02:00 PM,027XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0825,008,17,66,08B,1159029,1862067,2022,11/12/2022 03:46:21 PM,41.777236936,-87.692552344,"(41.777236936, -87.692552344)"
12740610,JF292452,06/24/2022 01:37:00 PM,062XX S CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0825,008,16,66,14,1161798,1863211,2022,11/12/2022 03:46:21 PM,41.780319161,-87.682369417,"(41.780319161, -87.682369417)"
12731427,JF280598,05/16/2022 09:00:00 AM,073XX S WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,AUTO / BOAT / RV DEALERSHIP,false,false,0835,008,18,66,11,1161645,1855915,2022,11/12/2022 03:46:21 PM,41.760301083,-87.683132557,"(41.760301083, -87.683132557)"
12732976,JF283445,06/16/2022 11:45:00 AM,081XX S TRIPP AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0834,008,18,70,06,1149749,1850129,2022,11/12/2022 03:46:21 PM,41.744661765,-87.726881659,"(41.744661765, -87.726881659)"
12729773,JF279415,06/14/2022 01:00:00 PM,065XX S KENNETH AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,0833,008,13,65,10,1147833,1860924,2022,11/12/2022 03:46:21 PM,41.774321954,-87.733626497,"(41.774321954, -87.733626497)"
12739526,JF290907,06/23/2022 11:13:00 AM,065XX S ALBANY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,true,true,0831,008,17,66,04B,1156847,1861004,2022,11/12/2022 03:46:21 PM,41.774364244,-87.70058027,"(41.774364244, -87.70058027)"
12730052,JF279919,06/14/2022 08:00:00 PM,059XX S FAIRFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0824,008,16,66,08A,1159058,1865202,2022,11/12/2022 03:46:21 PM,41.785839225,-87.692360359,"(41.785839225, -87.692360359)"
12738491,JF290078,06/22/2022 03:41:00 PM,045XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0821,008,14,58,08B,1155460,1874375,2022,11/12/2022 03:46:21 PM,41.811084067,-87.705306743,"(41.811084067, -87.705306743)"
12730393,JF280288,06/14/2022 06:00:00 AM,065XX S FRANCISCO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0831,008,17,66,05,1158172,1861162,2022,11/12/2022 03:46:21 PM,41.774770965,-87.695718719,"(41.774770965, -87.695718719)"
12740512,JF292637,06/23/2022 11:58:00 PM,057XX S CICERO AVE,0460,BATTERY,SIMPLE,AIRPORT PARKING LOT,false,false,0813,008,23,56,08B,1145654,1866253,2022,11/12/2022 03:46:21 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12733815,JF284409,06/17/2022 04:00:00 PM,031XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0831,008,17,66,14,1156449,1860025,2022,11/12/2022 03:46:21 PM,41.771685748,-87.702065624,"(41.771685748, -87.702065624)"
12739418,JF291184,06/23/2022 02:30:00 PM,047XX S KEATING AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0815,008,14,56,06,1145492,1872726,2022,11/12/2022 03:46:21 PM,41.806753034,-87.741910702,"(41.806753034, -87.741910702)"
12737773,JF289161,06/16/2022 04:00:00 PM,053XX W 54TH ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0814,008,23,56,06,1141524,1868281,2022,11/12/2022 03:46:21 PM,41.79462923,-87.756573677,"(41.79462923, -87.756573677)"
12736959,JF288297,06/20/2022 07:00:00 PM,058XX S CAMPBELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0824,008,16,63,08A,1160701,1865964,2022,11/12/2022 03:46:21 PM,41.787896487,-87.686315273,"(41.787896487, -87.686315273)"
12740927,JF293092,06/24/2022 11:30:00 PM,066XX S WHIPPLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0831,008,17,66,08A,1157194,1860478,2022,11/12/2022 03:46:21 PM,41.772913809,-87.699322433,"(41.772913809, -87.699322433)"
12738545,JF290261,06/22/2022 03:00:00 PM,048XX S PULASKI RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,true,0821,008,14,57,26,1150513,1872252,2022,11/12/2022 03:46:21 PM,41.80535602,-87.723507405,"(41.80535602, -87.723507405)"
12739729,JF291527,06/23/2022 07:30:00 PM,064XX S CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0825,008,16,66,14,1161847,1861953,2022,11/12/2022 03:46:21 PM,41.776866019,-87.682224695,"(41.776866019, -87.682224695)"
12733516,JF284071,06/17/2022 11:35:00 PM,049XX S PULASKI RD,0810,THEFT,OVER $500,STREET,false,true,0815,008,14,57,06,1150529,1871661,2022,11/12/2022 03:46:21 PM,41.803733918,-87.723464103,"(41.803733918, -87.723464103)"
12737184,JF288329,06/21/2022 09:00:00 AM,064XX S MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,GAS STATION,true,false,0823,008,17,66,05,1158486,1861870,2022,11/12/2022 03:46:21 PM,41.776707425,-87.694548355,"(41.776707425, -87.694548355)"
12736286,JF287445,06/18/2022 08:00:00 AM,080XX S MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0835,008,18,70,14,1158774,1851232,2022,11/12/2022 03:46:21 PM,41.747509271,-87.6937825,"(41.747509271, -87.6937825)"
12734383,JF279834,06/13/2022 04:00:00 PM,038XX W 66TH PL,1537,OFFENSE INVOLVING CHILDREN,POSSESSION OF PORNOGRAPHIC PRINT,RESIDENCE,true,false,0833,008,13,65,26,1151989,1860234,2022,11/12/2022 03:46:21 PM,41.772347946,-87.718409228,"(41.772347946, -87.718409228)"
12740364,JF291558,06/23/2022 07:52:00 PM,059XX W 63RD ST,0560,ASSAULT,SIMPLE,STREET,false,true,0812,008,13,64,08A,1137578,1862147,2022,11/12/2022 03:46:21 PM,41.777868177,-87.771190942,"(41.777868177, -87.771190942)"
12741233,JF293325,06/24/2022 06:00:00 PM,045XX S SPAULDING AVE,0810,THEFT,OVER $500,STREET,false,false,0821,008,14,58,06,1155139,1874248,2022,11/12/2022 03:46:21 PM,41.810741993,-87.706487554,"(41.810741993, -87.706487554)"
12741383,JF293630,06/25/2022 01:00:00 PM,077XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0835,008,18,70,08B,1153801,1852878,2022,11/12/2022 03:46:21 PM,41.752126156,-87.71196167,"(41.752126156, -87.71196167)"
12729568,JF279359,06/14/2022 09:20:00 AM,078XX S SAWYER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE - PORCH / HALLWAY,false,true,0835,008,18,70,26,1156076,1852400,2022,11/12/2022 03:46:21 PM,41.750769058,-87.703637537,"(41.750769058, -87.703637537)"
12757225,JF312863,07/11/2022 12:30:00 AM,067XX S CAMPBELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,0832,008,17,66,26,1160871,1859863,2022,11/12/2022 03:46:21 PM,41.771150986,-87.685860383,"(41.771150986, -87.685860383)"
12737742,JF289250,06/21/2022 12:00:00 AM,086XX S KEDZIE AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,false,false,0834,008,18,70,08B,1156548,1847203,2022,11/12/2022 03:46:21 PM,41.736498143,-87.702047598,"(41.736498143, -87.702047598)"
12735288,JF285974,06/19/2022 03:00:00 PM,045XX S LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0814,008,22,56,08B,1143124,1873972,2022,11/12/2022 03:46:21 PM,41.810216642,-87.75056491,"(41.810216642, -87.75056491)"
12740606,JF292589,04/04/2022 02:30:00 PM,032XX W 63RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0823,008,23,66,08A,1155829,1862332,2022,11/12/2022 03:46:21 PM,41.778028968,-87.704276504,"(41.778028968, -87.704276504)"
12731832,JF281884,06/16/2022 12:00:00 PM,070XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0831,008,17,66,08B,1159923,1857877,2022,11/12/2022 03:46:21 PM,41.765720645,-87.689389937,"(41.765720645, -87.689389937)"
12730048,JF279872,06/14/2022 07:54:00 PM,058XX S NARRAGANSETT AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,0811,008,13,56,08A,1134723,1865185,2022,11/12/2022 03:46:21 PM,41.78625575,-87.781586216,"(41.78625575, -87.781586216)"
12733651,JF284151,06/18/2022 01:40:00 AM,063XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0825,008,16,66,14,1161463,1862495,2022,11/12/2022 03:46:21 PM,41.778361311,-87.683617421,"(41.778361311, -87.683617421)"
12732434,JF282714,06/16/2022 09:35:00 PM,035XX W 75TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0835,008,18,70,08B,1154111,1854313,2022,11/12/2022 03:46:21 PM,41.756057882,-87.710787593,"(41.756057882, -87.710787593)"
12729796,JF279636,06/10/2022 01:00:00 PM,030XX W 59TH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0824,008,14,63,06,1156922,1865354,2022,11/12/2022 03:46:21 PM,41.786299764,-87.700187917,"(41.786299764, -87.700187917)"
12731198,JF281368,06/15/2022 09:56:00 PM,033XX W 54TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0822,008,14,63,14,1154842,1868611,2022,11/12/2022 03:46:21 PM,41.795279222,-87.707727422,"(41.795279222, -87.707727422)"
12741437,JF293563,06/25/2022 12:28:00 PM,027XX W 66TH ST,0860,THEFT,RETAIL THEFT,STREET,true,false,0831,008,17,66,06,1159429,1860765,2022,11/12/2022 03:46:21 PM,41.773655873,-87.691121583,"(41.773655873, -87.691121583)"
12729035,JF278608,06/13/2022 05:00:00 PM,051XX S MULLIGAN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0811,008,14,56,05,1134910,1869822,2022,11/12/2022 03:46:21 PM,41.798977217,-87.780791291,"(41.798977217, -87.780791291)"
12736224,JF287442,06/16/2022 03:31:00 AM,061XX S TALMAN AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,0825,008,16,66,06,1159761,1863858,2022,11/12/2022 03:46:21 PM,41.782136693,-87.689819687,"(41.782136693, -87.689819687)"
12733998,JF284528,06/18/2022 11:17:00 AM,067XX S WESTERN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0832,008,17,66,04B,1161533,1859989,2022,11/12/2022 03:46:21 PM,41.771483046,-87.683430224,"(41.771483046, -87.683430224)"
12738260,JF289568,06/14/2022 09:06:00 AM,058XX S CAMPBELL AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,true,0824,008,16,63,02,1160703,1865876,2022,11/12/2022 03:46:21 PM,41.787654962,-87.686310368,"(41.787654962, -87.686310368)"
12737703,JF289183,06/21/2022 09:55:00 PM,062XX S PARKSIDE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0812,008,13,64,03,1139812,1862619,2022,11/12/2022 03:46:21 PM,41.779123063,-87.762989399,"(41.779123063, -87.762989399)"
12736453,JF287660,06/19/2022 11:30:00 AM,045XX S KEATING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0815,008,22,56,08B,1145455,1874072,2022,11/12/2022 03:46:21 PM,41.810447364,-87.742012441,"(41.810447364, -87.742012441)"
12730069,JF279961,06/14/2022 09:36:00 PM,068XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0832,008,17,66,14,1161556,1859175,2022,11/12/2022 03:46:21 PM,41.769248838,-87.683368463,"(41.769248838, -87.683368463)"
12732024,JF282210,06/16/2022 03:00:00 PM,046XX S KEDZIE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,true,0821,008,14,58,03,1155815,1873733,2022,11/12/2022 03:46:21 PM,41.809315206,-87.704021864,"(41.809315206, -87.704021864)"
12739886,JF291742,06/23/2022 09:45:00 PM,025XX W 59TH ST,0460,BATTERY,SIMPLE,TAVERN / LIQUOR STORE,false,false,0824,008,16,63,08B,1160285,1865451,2022,11/12/2022 03:46:21 PM,41.786497326,-87.687854707,"(41.786497326, -87.687854707)"
12729501,JF279156,06/14/2022 11:30:00 AM,027XX W 84TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),false,true,0835,008,18,70,04A,1159558,1848548,2022,11/12/2022 03:46:21 PM,41.740127924,-87.690983087,"(41.740127924, -87.690983087)"
12732410,JF282670,06/16/2022 08:12:00 PM,057XX S CICERO AVE,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,0813,008,23,56,06,1145654,1866253,2022,11/12/2022 03:46:21 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12729244,JF278874,06/13/2022 07:00:00 PM,060XX S ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0825,008,16,66,06,1160075,1864533,2022,11/12/2022 03:46:21 PM,41.783982532,-87.688649917,"(41.783982532, -87.688649917)"
