ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9054005,HW199192,03/19/2013 08:30:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,DRUG STORE,false,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9059612,HW204517,03/24/2013 12:26:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9063110,HW208014,03/26/2013 11:45:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
6689411,HR104533,01/03/2009 08:12:13 PM,007XX W 31ST ST,2091,NARCOTICS,FORFEIT PROPERTY,STREET,false,false,0924,11,26,,,2009,08/17/2015 03:03:40 PM,,,
7732636,HS538339,07/01/2008 12:01:00 AM,007XX W 31ST ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0924,11,06,,,2008,08/17/2015 03:03:40 PM,,,
9068125,HW213334,03/31/2013 02:09:00 AM,007XX W 31ST ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0915,11,08B,1171687,1884328,2013,02/10/2018 03:50:01 PM,41.83805521,-87.645495109,"(41.83805521, -87.645495109)"
9072885,HW217465,04/03/2013 10:03:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9078532,HW223571,04/07/2013 07:29:00 PM,007XX W 31ST ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,DRUG STORE,true,false,0915,11,08B,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9085852,HW229110,12/14/2012 09:00:00 AM,007XX W 31ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,false,false,0915,11,11,1172053,1884337,2012,02/10/2018 03:50:01 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
8929610,HV601159,12/13/2012 05:30:00 PM,007XX W 31ST ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,true,false,0915,11,08B,1171697,1884328,2012,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
8945350,HV617724,12/27/2012 12:13:00 AM,007XX W 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0915,11,08B,1171687,1884328,2012,02/10/2018 03:50:01 PM,41.83805521,-87.645495109,"(41.83805521, -87.645495109)"
8966446,HW114660,01/12/2013 04:40:00 AM,007XX W 31ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0915,11,14,1171911,1884333,2013,02/10/2018 03:50:01 PM,41.838064005,-87.644673005,"(41.838064005, -87.644673005)"
8989725,HW135984,01/29/2013 11:15:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171668,1884327,2013,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
9001369,HW148110,02/07/2013 06:27:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171668,1884327,2013,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
9113858,HW256973,04/30/2013 02:00:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0914,11,08A,1172053,1884337,2013,02/10/2018 03:50:01 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
9134923,HW279523,05/18/2013 01:06:00 AM,007XX W 31ST ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT/GARAGE(NON.RESID.),true,false,0915,11,24,1171687,1884328,2013,02/10/2018 03:50:01 PM,41.83805521,-87.645495109,"(41.83805521, -87.645495109)"
9140166,HW285530,05/22/2013 06:30:00 AM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0915,11,26,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9141339,HW286233,05/22/2013 03:15:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9150286,HW295933,05/29/2013 05:35:00 PM,007XX W 31ST ST,2090,NARCOTICS,ALTER/FORGE PRESCRIPTION,CONVENIENCE STORE,true,false,0915,11,18,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11225422,JB144398,12/03/2017 05:42:00 PM,007XX W 31ST ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,true,false,0915,11,06,,,2017,02/08/2018 03:51:54 PM,,,
9154742,HW300272,06/01/2013 05:30:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0914,11,06,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9158882,HW304038,06/04/2013 01:36:00 PM,007XX W 31ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0914,11,26,1171946,1884334,2013,02/10/2018 03:50:01 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
9162363,HW307112,06/06/2013 02:10:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0914,11,06,1172041,1884337,2013,02/10/2018 03:50:01 PM,41.83807212,-87.644195859,"(41.83807212, -87.644195859)"
9174563,HW318573,06/11/2013 04:00:00 PM,007XX W 31ST ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0914,11,06,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9178833,HW323911,06/18/2013 08:42:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9186612,HW331993,06/23/2013 05:15:00 PM,007XX W 31ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0915,11,18,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9212115,HW358288,07/11/2013 07:20:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0915,11,26,1171682,1884328,2013,02/10/2018 03:50:01 PM,41.83805532,-87.645513456,"(41.83805532, -87.645513456)"
9220866,HW366476,07/16/2013 12:20:00 PM,007XX W 31ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0915,11,11,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9233831,HW374427,07/22/2013 11:30:00 AM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0914,11,05,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9236041,HW383007,07/28/2013 04:20:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0915,11,08A,1171668,1884327,2013,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
9240009,HW386031,07/30/2013 11:30:00 AM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0914,11,05,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9250929,HW396456,08/06/2013 08:07:00 PM,007XX W 31ST ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,true,false,0915,11,24,1172029,1884336,2013,02/10/2018 03:50:01 PM,41.83806964,-87.644239922,"(41.83806964, -87.644239922)"
9098557,HW243079,04/22/2013 02:26:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9102226,HW246633,04/24/2013 11:20:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9386918,HW529329,11/11/2013 12:00:00 PM,007XX W 31ST ST,0810,THEFT,OVER $500,DRUG STORE,false,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9387970,HW531423,11/11/2013 09:00:00 AM,007XX W 31ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0915,11,11,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9418706,HW562203,12/07/2013 12:20:00 PM,007XX W 31ST ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,false,false,0914,11,11,1171673,1884328,2013,02/10/2018 03:50:01 PM,41.838055518,-87.645546481,"(41.838055518, -87.645546481)"
9307847,HW452383,09/15/2013 01:00:00 AM,007XX W 31ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0915,11,18,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9327292,HW470726,09/28/2013 09:15:00 AM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,0915,11,08A,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9350679,HW494538,10/15/2013 11:10:00 PM,007XX W 31ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0914,11,18,1171911,1884333,2013,02/10/2018 03:50:01 PM,41.838064005,-87.644673005,"(41.838064005, -87.644673005)"
9364226,HW506786,05/01/2013 03:00:00 PM,007XX W 31ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0914,11,05,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9366113,HW509469,10/27/2013 04:35:00 PM,007XX W 31ST ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,0915,11,06,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9369728,HW512496,10/29/2013 08:30:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,0915,11,08A,1171668,1884327,2013,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
9375681,HW519222,11/03/2013 04:00:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,STREET,false,false,0915,11,08A,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9503902,HX158743,02/20/2014 10:30:00 PM,007XX W 31ST ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0915,11,08B,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9518281,HX173784,02/26/2014 04:30:00 PM,007XX W 31ST ST,3960,INTIMIDATION,INTIMIDATION,SIDEWALK,false,false,0915,11,26,1172053,1884337,2014,02/10/2018 03:50:01 PM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
9520979,HX175655,03/07/2014 11:47:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9540627,HX193619,11/21/2013 12:00:00 AM,007XX W 31ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,0914,11,11,1171970,1884335,2013,02/10/2018 03:50:01 PM,41.838068195,-87.644456449,"(41.838068195, -87.644456449)"
9567886,HX218369,04/10/2014 03:21:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,true,0915,11,08A,1171678,1884328,2014,02/04/2016 06:33:39 AM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
9573201,HX223878,04/15/2014 12:40:00 AM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,0915,11,08A,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
10044693,HY233712,04/24/2015 04:20:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0915,11,06,1171697,1884328,2015,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9575866,HX226457,04/17/2014 04:40:00 AM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0915,11,26,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9601094,HX251537,05/06/2014 11:15:00 PM,007XX W 31ST ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,0914,11,26,1171721,1884329,2014,02/04/2016 06:33:39 AM,41.838057207,-87.645370318,"(41.838057207, -87.645370318)"
9601560,HX251751,04/28/2014 06:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0915,11,06,1171721,1884329,2014,02/04/2016 06:33:39 AM,41.838057207,-87.645370318,"(41.838057207, -87.645370318)"
9423836,HW567217,12/11/2013 05:45:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DRUG STORE,false,false,0915,11,08A,1171697,1884328,2013,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9451881,HX105281,01/06/2014 05:45:00 PM,007XX W 31ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0915,11,04A,1171682,1884328,2014,02/10/2018 03:50:01 PM,41.83805532,-87.645513456,"(41.83805532, -87.645513456)"
9460143,HX113540,01/13/2014 08:40:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9460224,HX113637,01/13/2014 11:15:00 PM,007XX W 31ST ST,4510,OTHER OFFENSE,PROBATION VIOLATION,SMALL RETAIL STORE,true,false,0915,11,26,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9463340,HX116157,01/15/2014 10:20:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,true,false,0915,11,26,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9468174,HX121303,01/20/2014 02:50:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,0915,11,26,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9478465,HX131736,01/29/2014 03:05:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9484286,HX137849,02/03/2014 03:55:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9498677,HX153494,02/16/2014 05:11:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9667261,HX317247,06/24/2014 04:45:00 PM,007XX W 31ST ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,SMALL RETAIL STORE,false,false,0915,11,26,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9707823,HX357758,07/23/2014 09:44:00 PM,007XX W 31ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,0914,11,26,1171716,1884329,2014,02/10/2018 03:50:01 PM,41.838057317,-87.645388665,"(41.838057317, -87.645388665)"
9711158,HX361133,07/26/2014 12:30:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DRUG STORE,true,false,0915,11,08A,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9711898,HX361940,07/26/2014 05:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0914,11,06,1171692,1884328,2014,02/10/2018 03:50:01 PM,41.8380551,-87.645476761,"(41.8380551, -87.645476761)"
9721224,HX371180,08/02/2014 04:15:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0915,11,06,1171668,1884327,2014,02/10/2018 03:50:01 PM,41.838052883,-87.645564858,"(41.838052883, -87.645564858)"
9725678,HX375585,08/05/2014 07:50:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,true,false,0915,11,26,1171678,1884328,2014,02/10/2018 03:50:01 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
9725944,HX375944,08/06/2014 04:30:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9739694,HX389575,08/16/2014 04:19:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9741470,HX391915,08/17/2014 07:44:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9754890,HX404689,08/26/2014 05:45:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9767375,HX417817,09/06/2014 12:00:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9771874,HX422728,09/10/2014 05:00:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0914,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9611868,HX261835,05/14/2014 04:55:00 PM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,0915,11,08A,1171678,1884328,2014,02/10/2018 03:50:01 PM,41.838055408,-87.645528134,"(41.838055408, -87.645528134)"
9634958,HX286299,06/02/2014 09:15:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9659404,HX309526,06/18/2014 11:40:00 PM,007XX W 31ST ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0914,11,05,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9862136,HX511971,11/18/2014 07:57:00 PM,007XX W 31ST ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,DRUG STORE,true,false,0915,11,22,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9862272,HX512106,11/19/2014 12:20:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2014,02/04/2016 06:33:39 AM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9865507,HX515235,11/21/2014 03:50:00 PM,007XX W 31ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0915,11,04B,1172053,1884337,2014,02/04/2016 06:33:39 AM,41.838071856,-87.644151826,"(41.838071856, -87.644151826)"
9867266,HX517737,11/23/2014 03:37:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9889017,HX539168,12/12/2014 08:20:00 AM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,false,false,0914,11,14,1171958,1884334,2014,02/10/2018 03:50:01 PM,41.838065715,-87.644500512,"(41.838065715, -87.644500512)"
9897004,HX547220,12/18/2014 04:00:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9918800,HY107575,01/06/2015 06:55:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0915,11,06,1171993,1884335,2015,02/10/2018 03:50:01 PM,41.838067689,-87.644372052,"(41.838067689, -87.644372052)"
9923409,HY105128,01/04/2015 10:21:00 PM,007XX W 31ST ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0915,11,11,1171697,1884328,2015,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9924973,HY113793,01/13/2015 05:15:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2015,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9939178,HY128071,01/25/2015 11:25:00 AM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2015,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9799497,HX448631,09/29/2014 06:38:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
9811127,HX459772,10/08/2014 11:50:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0915,11,06,1171697,1884328,2014,02/10/2018 03:50:01 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11812130,JC412974,08/27/2019 01:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0915,11,06,1171946,1884334,2019,09/04/2019 04:07:44 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
11810636,JC412121,08/29/2019 02:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0915,11,06,1171946,1884334,2019,09/05/2019 04:01:50 PM,41.838065979,-87.644544545,"(41.838065979, -87.644544545)"
11911256,JC534410,01/01/2016 12:00:00 AM,007XX W 31ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0914,11,11,,,2016,12/05/2019 03:56:41 PM,,,
12035802,JD215401,04/22/2020 12:45:00 PM,007XX W 31ST ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,DRUG STORE,false,false,0915,11,04A,1171697,1884328,2020,04/29/2020 03:55:20 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11818474,JC421476,09/05/2019 07:50:00 AM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0915,11,14,1172029,1884336,2019,09/12/2019 04:14:27 PM,41.83806964,-87.644239922,"(41.83806964, -87.644239922)"
11818897,JC421920,09/06/2019 01:45:00 AM,007XX W 31ST ST,0938,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: CYCLE, SCOOTER, BIKE NO VIN",PARKING LOT/GARAGE(NON.RESID.),false,false,0915,11,07,1171697,1884328,2019,09/13/2019 04:16:42 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11822985,JC426920,09/09/2019 11:02:00 PM,007XX W 31ST ST,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0915,11,06,1171697,1884328,2019,09/16/2019 04:29:11 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
12541438,JE445634,11/15/2021 07:20:00 AM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,DRUG STORE,false,false,0915,11,06,1171697,1884328,2021,11/22/2021 03:48:58 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11918765,JC539534,12/08/2019 05:00:00 PM,007XX W 31ST ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0914,11,06,1171716,1884329,2019,12/15/2019 03:47:04 PM,41.838057317,-87.645388665,"(41.838057317, -87.645388665)"
11915399,JC539283,12/08/2019 01:20:00 PM,007XX W 31ST ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0915,11,26,1171697,1884328,2019,12/15/2019 03:47:04 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11915914,JC539888,12/09/2019 01:23:00 AM,007XX W 31ST ST,0560,ASSAULT,SIMPLE,DRUG STORE,true,false,0915,11,08A,1171697,1884328,2019,12/16/2019 03:50:58 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
11918706,JC542410,12/10/2019 09:45:00 PM,007XX W 31ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,0915,11,14,1171697,1884328,2019,12/17/2019 03:55:38 PM,41.83805499,-87.645458414,"(41.83805499, -87.645458414)"
